"bin","ID","time_start_sec","time_end_sec","Distance_m","Mean_speed_m_s","Max_speed_m_s","Time_immobile_s","Immobile_episodes","Absolute_turn_angle_deg","Meander_deg_per_m","Bottom_entries","Bottom_time_s","Middle_entries","Middle_time_s","Top_entries","Top_time_s","Mean_dist_from_bottom_m","Acceleration_episodes_500ms","Acceleration_time_s","Tortuosity_episodes_1s","Tortuosity_time_s","Zone_count","IM_time_s","IM_episodes","NB_time_s","NB_episodes","HS_time_s","HS_episodes","TR_time_s","TR_episodes"
4,42,90,120,2.17744837073358,0.072581612357786,0.184485249200735,0,0,2808.46118098516,1289.79461406885,0,29.8333333333333,0,0,0,0,0.00371482563907939,8,5.8,0,0,3,0,0,24.8333333333333,10,1.73333333333333,4,3.43333333333333,7
5,42,120,150,2.2799805560778,0.0759993518692601,0.119272533632679,0,0,2403.29940316909,1054.08767489817,0,28.6,0,0,0,0,0.00293986309411631,21,15.9333333333333,0,0,3,0,0,25.5333333333333,10,0.666666666666667,1,3.8,5
6,42,150,180,2.1860962783275,0.0728698759442501,0.197350021630594,0,0,3116.8617154601,1425.76598586257,0,29.9666666666667,0,0,0,0,0.00466652055171498,12,10.5,2,1.36666666666667,3,0,0,25.9666666666667,8,3.06666666666667,5,0.966666666666667,2
7,42,180,210,1.90393285403123,0.0634644284677076,0.103907763347371,0,0,2429.87805108712,1276.24146300239,0,29.6333333333333,0,0,0,0,0.003382486101372,9,5.8,1,0.233333333333333,3,0,0,26.6333333333333,7,2.3,3,1.06666666666667,1
8,42,210,240,1.73260361944366,0.0577534539814555,0.12121136291461,0,0,2238.7958461924,1292.15697177827,0,29.7333333333333,0,0,0,0,0.00950975863476644,2,1.2,0,0.333333333333333,3,0,0,25.1,9,3.63333333333333,6,1.26666666666667,3
9,42,240,270,1.79775994043759,0.0599253313479196,0.120821444782442,0,0,3274.57286949147,1821.47393310723,0,30,0,0,0,0,0.00714653906851683,0,0,3,2.66666666666667,3,0,0,22.1333333333333,13,5.53333333333333,6,2.33333333333333,4
10,42,270,300,1.91800907730214,0.0639336359100713,0.124815266305037,0,0,3928.46738287435,2048.20062082298,0,29.5333333333333,0,0,0,0,0.0060669284924449,8,5.66666666666667,7,5.2,3,0,0,22.6333333333333,9,5.5,5,1.86666666666667,2
1,43,0,30,1.71224795479411,0.0570749318264703,0.123931835886572,0,0,2615.0647645097,1527.26990106065,0,29.9,0,0,0,0,0.00485113622118855,6,5.23333333333333,2,1.36666666666667,3,0,0,28.6,3,1.4,2,0,0
2,43,30,60,1.4237446996118,0.0474581566537265,0.146626376730264,0,0,2449.74062695179,1720.63195572896,0,30,0,0,0,0,0.00481554536900724,2,1.1,1,0.5,3,0,0,27.8,4,2.2,3,0,0
3,43,60,90,1.42805033491457,0.0476016778304858,0.0893604319823381,0,0,1686.87706222029,1181.24482098259,0,29.4,0,0,0,0,0.00444235092787715,0,0,0,0,3,0,0,29.2,2,0.8,1,0,0
4,43,90,120,1.40175350859095,0.0467251169530317,0.0876307417558838,0,0,1195.45428090962,852.827742954103,0,29.1,0,0,0,0,0.00490490740757738,1,1.03333333333333,0,0,3,0,0,29.5333333333333,2,0.466666666666667,1,0,0
5,43,120,150,1.20394530841035,0.040131510280345,0.0719142771741184,0,0,1162.79791831724,965.822874340163,2,25.8666666666667,4,2.6,1,1.1,0.0195363211926402,0,0,0,0,3,0,0,27.6,5,1.03333333333333,2,1.36666666666667,2
6,43,150,180,1.52482622472882,0.0508275408242942,0.0823253141723293,0,0,2181.68705361101,1430.77749990757,4,12.9,8,7.33333333333333,5,9.76666666666667,0.0462960491954832,0,0,2,1.03333333333333,3,0,0,25.3,6,3.2,4,1.5,2
7,43,180,210,1.50240493052811,0.050080164350937,0.0910004730133478,0,0,2308.46199686088,1536.51119611904,3,11.5,9,9.03333333333333,6,9.33333333333333,0.0455714078504519,0,0,2,1.33333333333333,3,0,0,24.3333333333333,4,5.06666666666667,3,0.6,1
8,43,210,240,1.9071224932825,0.0635707497760833,0.109697917812764,0,0,3520.37727406288,1845.9104155411,3,5.6,11,6.7,7,17.5,0.0605087389696929,8,6.5,3,1.16666666666667,3,0,0,22.4666666666667,9,5.5,7,2.03333333333333,2
9,43,240,270,1.52544161671801,0.0508480538906004,0.084448337738543,0,0,3940.85657685611,2583.42012809043,5,15.6333333333333,8,5.06666666666667,3,9.3,0.0388634472686844,2,1.1,5,4.56666666666667,3,0,0,15.6666666666667,7,11,7,3.33333333333333,4
10,43,270,300,2.22125294611119,0.0740417648703731,0.127008375490422,0,0,4397.90718966161,1979.92182626528,7,7.16666666666667,11,6.13333333333333,5,16.0666666666667,0.0570010802344352,10,8.63333333333333,7,4.26666666666667,3,0,0,21.6333333333333,10,4,8,4.36666666666667,7
1,44,0,30,2.15028077766361,0.0716760259221204,0.302858672714707,0,0,5430.63659823682,2525.54766551812,0,29.1666666666667,0,0,0,0,0.00369285063855929,23,20.4333333333333,3,2,3,0,0,11.8666666666667,5,11.6,10,6.53333333333333,6
2,44,30,60,1.3904510685761,0.0463483689525367,0.243987452020925,9.16666666666667,1,2560.05197321892,1841.16653298743,0,28.6,0,0,0,0,0.00207216539910363,16,12.5333333333333,0,0,3,9.26666666666667,2,2.43333333333333,3,4.26666666666667,8,14.0333333333333,9
3,44,60,90,0,0,0.00267559039205218,30,0,0,NA,0,30,0,0,0,0,0.00251332364215389,0,0,0,0,3,29.4666666666667,2,0.533333333333333,0,0,0,0,0
4,44,90,120,0,0,0.00659546979377292,30,0,0,NA,0,30,0,0,0,0,0.00472981019137198,0,0,0,0,3,28.1333333333333,4,1.86666666666667,3,0,0,0,0
5,44,120,150,0,0,0.00639611436079133,30,0,0,NA,0,30,0,0,0,0,0.00439869640582984,0,0,0,0,3,20.1666666666667,4,9.83333333333333,3,0,0,0,0
6,44,150,180,0,0,0.00555462531231528,30,0,0,NA,0,30,0,0,0,0,0.0040902096244028,0,0,0,0,3,24.4333333333333,9,5.56666666666667,8,0,0,0,0
7,44,180,210,0,0,0.00509631749711762,30,0,0,NA,0,30,0,0,0,0,0.00365544921263119,0,0,0,0,3,23.6666666666667,10,6.33333333333333,7,0,0,0,0
8,44,210,240,0,0,0.00651860950075053,30,0,0,NA,0,30,0,0,0,0,0.003778391475311,0,0,0,0,3,0.666666666666667,1,29.3333333333333,1,0,0,0,0
9,44,240,270,1.72678640774099,0.0575595469246997,0.27415881447435,2.1,1,4701.02897949487,2722.41486174589,0,29.2333333333333,0,0,0,0,0.00271848314226321,14,10.1,6,4.2,3,2.9,1,4.86666666666667,4,11.5666666666667,13,10.6666666666667,13
10,44,270,300,0,0,0.00582715421657107,30,0,0,NA,0,30,0,0,0,0,0.0017688849537275,0,0,0,0,3,30,1,0,0,0,0,0,0
1,45,0,30,2.63173979287857,0.0877246597626192,0.194556926800793,0,0,10115.4850338742,3843.64938404871,0,28.3,0,0,0,0,0.00354722135462557,17,11.6666666666667,15,11.1,3,0,0,1.7,3,26.3,5,2,3
2,45,30,60,1.96962217631236,0.0656540725437454,0.127084234225787,0,0,6372.83902859274,3235.56421390641,0,29.6333333333333,0,0,0,0,0.00329891718865237,2,1.2,8,5.5,3,0,0,7.9,7,21.2666666666667,11,0.833333333333333,1
3,45,60,90,1.63736665355927,0.0545788884519757,0.14969747995108,0,0,4164.41784534466,2543.36304962126,0,29.9666666666667,0,0,0,0,0.00473347892818594,4,3.03333333333333,6,3.76666666666667,3,2.03333333333333,1,15.2,10,11.5333333333333,11,1.23333333333333,2
4,45,90,120,2.36052396637707,0.078684132212569,0.140920614579701,0,0,5243.54134858138,2221.34637193672,0,30,0,0,0,0,0.0045431996474748,16,11.6666666666667,0,0,3,0,0,22.7666666666667,6,6.5,5,0.733333333333333,1
5,45,120,150,2.11554159215578,0.0705180530718593,0.151510529428875,0,0,3307.54513582927,1563.45077217736,0,29.8333333333333,0,0,0,0,0.00603326272809913,13,8.83333333333333,0,0,3,0,0,28.7666666666667,3,1.23333333333333,2,0,0
6,45,150,180,2.29614030727807,0.0765380102426022,0.139632578504383,0,0,3435.90954769171,1496.38484059573,0,29.7333333333333,0,0,0,0,0.00482666651089189,7,4.76666666666667,0,0,3,0,0,24.6333333333333,10,5.16666666666667,8,0.2,0
7,45,180,210,1.99021374942251,0.0663404583140836,0.126281333198668,0,0,4088.51817973294,2054.31109141884,0,30,0,0,0,0,0.00684712091151136,6,4.23333333333333,1,0.533333333333333,3,0,0,23.3,7,6.53333333333333,7,0.166666666666667,0
8,45,210,240,2.07938070523482,0.0693126901744941,0.130281601115961,0,0,2786.53240794481,1340.07803425786,0,30,0,0,0,0,0.00659087448897716,11,8.76666666666667,0,0,3,0,0,27.1,6,2.4,4,0.5,0
9,45,240,270,2.2828746818569,0.0760958227285632,0.162186650995446,0,0,3471.7850141544,1520.79526824067,0,30,0,0,0,0,0.00671882971869574,19,14.7,0,0,3,0,0,25.1,8,3.06666666666667,6,1.83333333333333,3
10,45,270,300,2.33507761365441,0.077835920455147,0.161314814845104,0,0,4062.46686315594,1739.75667421099,0,29.5333333333333,0,0,0,0,0.00544282366479349,11,11.6666666666667,2,1,3,0,0,20.8333333333333,9,8.83333333333333,10,0.333333333333333,1
1,46,0,30,1.90879477255415,0.0636264924184718,0.116739098785514,0,0,3323.26644635866,1741.02868162815,0,30,0,0,0,0,0.00964547903037012,7,5.43333333333333,0,0,3,0,0,29.2,2,0.8,1,0,0
2,46,30,60,1.91488142275582,0.0638293807585274,0.116226527180143,0,0,3199.21422734005,1670.71140245116,0,30,0,0,0,0,0.0101074700662586,8,5.66666666666667,2,1.66666666666667,3,0,0,27.4666666666667,6,2.53333333333333,3,0,0
3,46,60,90,2.04820192768987,0.0682733975896624,0.144148295709256,0,0,4090.28016644566,1997.01021229826,3,27.1,3,2.9,0,0,0.0176605759482834,3,1.76666666666667,6,4.86666666666667,3,0,0,24.8,5,5,5,0.2,0
4,46,90,120,2.75665322540597,0.0918884408468656,0.201232711468345,0,0,5674.2090748584,2058.36883020452,10,13.0666666666667,13,15.6,3,1.33333333333333,0.0358248265945065,18,16.0666666666667,5,4.33333333333333,3,0,0,17.9666666666667,12,12.0333333333333,11,0,0
5,46,120,150,2.95089201379463,0.0983630671264878,0.216385386945141,0,0,6507.32992844275,2205.20774668226,10,14.8333333333333,14,13.2666666666667,4,1.9,0.0348097337572039,16,23.3,8,10.3666666666667,3,0,0,15.9666666666667,10,13.1666666666667,10,0.866666666666667,2
6,46,150,180,2.31415507065968,0.0771385023553225,0.166701411541046,0,0,4039.84669465009,1745.71131635465,4,25.2333333333333,7,3.03333333333333,2,1.06666666666667,0.0175081369541203,10,9.03333333333333,5,2.66666666666667,3,0,0,24.3333333333333,5,5.53333333333333,6,0.133333333333333,0
7,46,180,210,2.83110351901351,0.0943701173004502,0.23021176304569,0,0,7451.18482098786,2631.90122542189,9,14.5,13,13.5333333333333,5,1.8,0.0365426975224112,9,18.6,6,4.8,3,0,0,16.1333333333333,13,13.4666666666667,11,0.4,1
8,46,210,240,2.63390305282679,0.0877967684275598,0.159429589726647,0,0,6325.31741095742,2401.49970750399,5,24.9333333333333,8,3.56666666666667,3,1.3,0.0210487625858877,12,10.4,12,9.93333333333333,3,0,0,17.4,7,11.5333333333333,9,1.06666666666667,2
9,46,240,270,2.84602105339735,0.0948673684465785,0.254350478067761,0,0,6399.78234500241,2248.67709160579,12,19.4,15,9.86666666666667,3,0.533333333333333,0.0272768596290327,8,19.1333333333333,8,6.33333333333333,3,0,0,12.4666666666667,9,16.6,11,0.933333333333333,2
10,46,270,300,3.04023095889061,0.10134103196302,0.227026380495268,0,0,7916.87447974136,2604.03718888194,8,14.9333333333333,16,10.0333333333333,8,3.26666666666667,0.0321554811482441,13,25.6666666666667,9,10.1666666666667,3,0,0,11.6,10,15.9666666666667,8,2.43333333333333,2
1,47,0,30,2.45794354507841,0.0819314515026136,0.26804875853478,0,0,8292.19857761167,3373.6326427087,0,27.2333333333333,0,0,0,0,0.00345815110871866,22,18.8333333333333,15,11.8666666666667,3,0,0,1.86666666666667,2,27.7,4,0.433333333333333,1
2,47,30,60,1.55637688501234,0.0518792295004114,0.249275751658425,9.3,1,5192.2652784265,3336.12335702694,0,29.8,0,0,0,0,0.00447000580853787,14,12.1333333333333,10,8.46666666666667,3,11.2333333333333,1,3.36666666666667,4,15.4,4,0,0
3,47,60,90,0,0,0.00312597416792271,30,0,0,NA,0,30,0,0,0,0,0.00241709901483037,0,0,0,0,3,30,1,0,0,0,0,0,0
4,47,90,120,0,0,0.0041928711638753,29.6,1,0,NA,0,30,0,0,0,0,0.00252438431334276,0,0,0,0,3,30,1,0,0,0,0,0,0
5,47,120,150,0,0,0.00400546256784673,30,0,0,NA,0,30,0,0,0,0,0.00242623092307184,0,0,0,0,3,30,1,0,0,0,0,0,0
6,47,150,180,0.78419147473062,0.026139715824354,0.198831527539971,11.3333333333333,1,3134.89278122508,3997.61140262581,0,29.9666666666667,0,0,0,0,0.00315130945038377,2,1.6,5,3.53333333333333,3,16.6666666666667,3,2.8,2,10.5333333333333,2,0,0
7,47,180,210,0,0,0.00207720016429976,30,0,0,NA,0,30,0,0,0,0,0.00154862124539457,0,0,0,0,3,30,1,0,0,0,0,0,0
8,47,210,240,0,0,0.00233401182450569,30,0,0,NA,0,30,0,0,0,0,0.00154258924084299,0,0,0,0,3,30,1,0,0,0,0,0,0
9,47,240,270,0,0,0.00196141909265569,30,0,0,NA,0,30,0,0,0,0,0.00180709734745392,0,0,0,0,3,30,1,0,0,0,0,0,0
10,47,270,300,0,0,0.00465453640611884,30,0,0,NA,0,30,0,0,0,0,0.00226747521778894,0,0,0,0,3,30,1,0,0,0,0,0,0
1,48,0,30,1.85883053140799,0.0619610177135998,0.192953536861392,7.1,1,3569.97665478837,1920.54982660751,0,29.6666666666667,0,0,0,0,0.00176241586224676,13,11.8,1,0.6,3,8.83333333333333,1,10.7,10,9.9,9,0.566666666666667,1
2,48,30,60,0,0,0.00580373130943231,30,0,0,NA,0,30,0,0,0,0,0.000876045922810768,0,0,0,0,3,21.3333333333333,3,8.66666666666667,3,0,0,0,0
3,48,60,90,0.744501733014856,0.0248167244338285,0.238287046227135,19.1,0,2083.25465450727,2798.18644084432,0,28.4333333333333,0,0,0,0,0.00181104292000346,5,4.3,1,0.566666666666667,3,18,3,6.2,5,4.16666666666667,4,1.63333333333333,3
4,48,90,120,0.322787740255839,0.0107595913418613,0.128871590157259,23.8,1,847.212777225021,2624.67458198235,0,29.9666666666667,0,0,0,0,0.00202757062027627,2,1.16666666666667,1,0.7,3,24.9666666666667,1,2.9,2,2.06666666666667,2,0.0666666666666667,0
5,48,120,150,1.16007660814991,0.0386692202716636,0.126048574389085,10.4,0,3082.77492326777,2657.38909103958,1,28.2666666666667,2,1.23333333333333,1,0.366666666666667,0.00750998667093147,4,2.8,2,1.03333333333333,3,10.6333333333333,1,12.7333333333333,5,6.4,5,0.233333333333333,0
6,48,150,180,1.77354071277637,0.0591180237592123,0.114983772868039,0,0,4044.47318084789,2280.45127563862,1,29.2333333333333,1,0.1,0,0,0.00648327239964739,3,2.03333333333333,6,4.56666666666667,3,0,0,19.0333333333333,13,7.06666666666667,7,3.9,5
7,48,180,210,1.35379290813325,0.0451264302711083,0.0932979577938575,0,0,2818.44824137179,2081.8902392229,1,25.6,3,3.13333333333333,1,1.13333333333333,0.0163884507066923,1,0.666666666666667,3,2.3,3,0,0,22.1666666666667,6,4.5,5,3.33333333333333,5
8,48,210,240,2.01070750237546,0.0670235834125155,0.239254461085306,0,0,7257.31290536083,3609.33298194143,7,21.6666666666667,10,5.36666666666667,3,2.83333333333333,0.0240684339452248,7,5.5,11,9.03333333333333,3,0,0,7.46666666666667,6,21.4666666666667,9,1.06666666666667,1
9,48,240,270,2.78487542763873,0.0928291809212909,0.173601231278866,0,0,9088.38091505275,3263.47843959351,11,21.7666666666667,15,6.43333333333333,5,1.8,0.024605725361785,19,15.9666666666667,13,14.5333333333333,3,0,0,5.1,7,24.5,8,0.4,1
10,48,270,300,2.78606757532383,0.0928689191774608,0.197067002518039,0,0,8256.40589475017,2963.46218156267,9,21.9333333333333,16,5.16666666666667,6,2.9,0.0240485338432548,19,16.7,11,12.1666666666667,3,0,0,5.93333333333333,6,21.8333333333333,6,2.23333333333333,3
1,49,0,30,1.1626003402885,0.0387533446762832,0.0888415114722922,0,0,1557.97646312687,1340.0791390963,0,28.5666666666667,0,0,0,0,0.0045101631379984,1,0.7,1,0.566666666666667,3,0,0,27.7666666666667,5,2.23333333333333,3,0,0
2,49,30,60,1.46254170353893,0.0487513901179644,0.11710664672635,0,0,2649.81954453963,1811.79075996795,1,28.0666666666667,1,0.6,0,0,0.00787410104342073,9,5.4,4,2.6,3,0,0,22.4333333333333,9,6,5,1.56666666666667,3
3,49,60,90,1.398425056078,0.0466141685359332,0.150155484264416,0,0,3568.74205359529,2551.97233350791,5,25.2333333333333,6,2.86666666666667,1,1.9,0.0187756785018781,3,1.93333333333333,5,3.06666666666667,3,0.266666666666667,0,15.9,8,11.7,9,2.13333333333333,4
4,49,90,120,2.19064974092023,0.0730216580306742,0.158789682857875,0,0,3999.54932081004,1825.73655938715,5,17,12,6.93333333333333,7,6.06666666666667,0.0361341367751195,4,2.56666666666667,5,4.03333333333333,3,0,0,19.3,7,10.2,7,0.5,1
5,49,120,150,2.03010045142319,0.0676700150474396,0.151298499057269,0,0,4912.52339079679,2419.84251929647,6,18.7666666666667,14,7.5,8,3.73333333333333,0.0311924327703108,12,10.1333333333333,8,6.36666666666667,3,0,0,14,9,15.1666666666667,8,0.833333333333333,1
6,49,150,180,2.08633460251765,0.0695444867505884,0.105462452137393,0,0,4384.37231907196,2101.47131422792,3,13.5333333333333,11,6.63333333333333,8,9.83333333333333,0.0429382381977792,12,8.9,9,6.26666666666667,3,0,0,18.0666666666667,7,10.2666666666667,6,1.66666666666667,2
7,49,180,210,2.28598954093563,0.0761996513645211,0.140363262942468,0,0,6002.78892432419,2625.9039321183,5,9.6,16,11.6333333333333,11,8.73333333333333,0.0471905220011342,14,9.1,7,5.46666666666667,3,0,0,11.7,7,17.6666666666667,8,0.633333333333333,1
8,49,210,240,2.00694362331353,0.0668981207771178,0.108546365546897,0,0,5878.70503177695,2929.18294439731,4,12.4333333333333,11,8.63333333333333,7,8.93333333333333,0.0435851715985316,5,2.7,9,7.33333333333333,3,0,0,11.0333333333333,8,18.1333333333333,9,0.833333333333333,1
9,49,240,270,1.9476119048254,0.0649203968275133,0.138367237368919,0,0,6303.81823185358,3236.69115814873,2,16.2333333333333,10,6.93333333333333,7,6.63333333333333,0.0361523085589237,7,4.46666666666667,7,6.7,3,0,0,10.3666666666667,6,19.1666666666667,7,0.466666666666667,1
10,49,270,300,2.18016988311596,0.0726723294371987,0.130258387865018,0,0,5206.78985966975,2388.24960384649,7,9.1,15,13.4333333333333,9,7.46666666666667,0.047098283826785,12,8.76666666666667,9,7.03333333333333,3,0,0,12.0666666666667,10,14.9666666666667,9,2.96666666666667,5
1,50,0,30,2.4659019434154,0.0821967314471801,0.190767232866057,0,0,5318.10742363478,2156.65810955521,0,29.7333333333333,0,0,0,0,0.00548949139817318,16,12.1666666666667,2,1.16666666666667,3,0,0,19.8333333333333,8,10.1666666666667,7,0,0
2,50,30,60,2.56010110378527,0.0853367034595091,0.170401975243722,0,0,4966.24436485514,1939.86259273598,0,29.9,0,0,0,0,0.00521474027807353,19,14.5666666666667,1,0.5,3,0,0,22.3,9,6.4,7,1.3,3
3,50,60,90,2.39475522503927,0.0798251741679757,0.170614504956354,0,0,4959.74581114569,2071.08674794283,0,30,0,0,0,0,0.00575625896635511,20,15.6333333333333,2,1,3,0,0,21.8666666666667,10,8.13333333333333,9,0,0
4,50,90,120,2.06387699583706,0.0687958998612353,0.182458254728304,0,0,4317.8560925514,2092.10922029788,0,30,0,0,0,0,0.00594326539870592,8,5.36666666666667,1,0.533333333333333,3,0,0,24.3333333333333,6,5.66666666666667,4,0,0
5,50,120,150,2.35751292311636,0.0785837641038787,0.173270286143844,0,0,5351.43268335082,2269.94839810967,0,30,0,0,0,0,0.00553434381419655,14,8.96666666666667,0,0,3,0,0,19.7666666666667,16,10.2333333333333,12,0,0
6,50,150,180,2.1240668687989,0.0708022289599633,0.208061321062657,0,0,4909.48190439586,2311.35939104028,0,30,0,0,0,0,0.00476971910494214,12,8.6,2,1.13333333333333,3,0,0,27.6,4,1.8,4,0.6,1
7,50,180,210,2.09476270284346,0.0698254234281153,0.177517897443504,0,0,4273.86772695457,2040.26342513792,1,29.4666666666667,1,0.266666666666667,0,0,0.00868999167076628,15,9.46666666666667,1,1.1,3,0,0,21.3666666666667,10,8.03333333333333,8,0.6,1
8,50,210,240,2.43499977839,0.0811666592796667,0.232948133301166,0,0,6362.8616835098,2613.08511810907,2,28,4,1.53333333333333,1,0.233333333333333,0.0115061483285342,14,13.6666666666667,6,6.56666666666667,3,0,0,16.3333333333333,8,13.1,10,0.566666666666667,1
9,50,240,270,2.35719207038986,0.0785730690129954,0.212172651183101,0,0,7274.86808718884,3086.24323769494,4,22.3333333333333,10,4.43333333333333,7,2.63333333333333,0.0219498875657976,10,7.96666666666667,6,4.3,3,0,0,7.96666666666667,8,20.8,11,1.23333333333333,2
10,50,270,300,2.30550222708377,0.0768500742361255,0.224438014413909,0,0,7220.79743257282,3131.98458355272,4,22.8333333333333,8,4.1,4,1.53333333333333,0.015845332234828,10,11.3,8,9.2,3,0,0,15.1,12,11.5333333333333,8,3.36666666666667,7
1,51,0,30,2.66810420668951,0.0889368068896503,0.205600326899792,0,0,6135.49091627177,2299.56944743342,0,27.8666666666667,0,0,0,0,0.00350645168804784,21,16.9333333333333,6,3.8,3,0,0,11.5,9,17.1666666666667,9,1.33333333333333,1
2,51,30,60,2.33701975860657,0.0779006586202191,0.207047096461164,0,0,4313.86998717539,1845.88511555739,0,29.4,0,0,0,0,0.00336527310912372,15,14.0333333333333,1,0.566666666666667,3,2.56666666666667,3,19.3,9,8.13333333333333,5,0,0
3,51,60,90,1.8623220771926,0.0620774025730867,0.150401483974824,0,0,2799.54562809297,1503.25535114377,0,30,0,0,0,0,0.00683870443804621,13,9.53333333333333,2,1.2,3,1.3,1,25,4,3.7,2,0,0
4,51,90,120,2.26567344250413,0.0755224480834708,0.158833866558523,0,0,3553.01687604462,1568.1946080092,1,28.7333333333333,2,1.23333333333333,1,0.0333333333333333,0.0162489383383283,10,8.96666666666667,5,2.63333333333333,3,0,0,26.5,6,3.23333333333333,4,0.266666666666667,0
5,51,120,150,2.75802272348207,0.0919340907827356,0.191668377986117,0,0,5625.6060636533,2039.72433430528,7,22.2,10,6.76666666666667,3,1.03333333333333,0.0250760127749081,16,12.7333333333333,4,4.06666666666667,3,0,0,18,10,11.9333333333333,9,0.0666666666666667,0
6,51,150,180,2.74716425895325,0.0915721419651084,0.1978496774967,0,0,6229.82204634012,2267.72826780801,3,15.1,14,9.1,10,5.8,0.0380529046307072,18,16.2,7,6.63333333333333,3,0,0,13.2333333333333,8,16.0333333333333,11,0.733333333333333,1
7,51,180,210,3.04615209959914,0.101538403319971,0.19714141897742,0,0,8523.38811677871,2798.08356184852,10,5.26666666666667,26,15,17,9.73333333333333,0.0537974281769946,23,24.6,9,7.63333333333333,3,0,0,8.06666666666667,9,21.5333333333333,9,0.4,1
8,51,210,240,3.13366026833282,0.104455342277761,0.230211025881702,0,0,6208.89886023962,1981.35672937606,4,10.8,18,8.1,13,10.9,0.0474920755987717,11,22.7,6,5.6,3,0,0,16.8333333333333,10,12.7666666666667,9,0.4,1
9,51,240,270,2.90484653054647,0.0968282176848824,0.262499873092999,0,0,7601.32574455423,2616.77361079872,8,6.73333333333333,24,11.1,16,12.1666666666667,0.0552983868310047,18,25.1666666666667,9,8.13333333333333,3,0,0,11.8333333333333,10,18.1666666666667,11,0,0
10,51,270,300,2.9854850724542,0.0995161690818065,0.2238088597932,0,0,7310.65554902101,2448.73290992922,7,11.1666666666667,18,8.76666666666667,11,10,0.0470653925765188,15,21.5666666666667,12,8.46666666666667,3,0,0,11.1333333333333,8,18.5,10,0.366666666666667,0
1,52,0,30,2.45556173643383,0.0818520578811278,0.16588538337345,0,0,5761.30342698559,2346.22625915023,0,29.8666666666667,0,0,0,0,0.00236334894854324,18,12.1,5,4.3,3,0,0,14.5,7,13.6666666666667,7,1.83333333333333,3
2,52,30,60,2.46026186763499,0.0820087289211662,0.174505606805086,0,0,4372.08049724211,1777.07932426109,0,29.9333333333333,0,0,0,0,0.00208932726561277,19,14.2,0,0,3,0,0,24.8,7,3.13333333333333,5,2.06666666666667,3
3,52,60,90,2.43751360748869,0.0812504535829564,0.157953632273576,0,0,3383.28670352958,1388.00730922495,0,29.8666666666667,0,0,0,0,0.00201716114423429,15,11.8666666666667,0,0,3,0,0,27.1333333333333,7,1.16666666666667,2,1.7,3
4,52,90,120,2.13635856868754,0.0712119522895846,0.183254602044521,0,0,3278.25034333155,1534.50380071054,0,29.7333333333333,0,0,0,0,0.00157915397242496,6,4.03333333333333,0,0,3,0,0,27.2666666666667,5,1.93333333333333,2,0.8,1
5,52,120,150,1.73550866152729,0.0578502887175765,0.184058098322502,0,0,2706.78820287676,1559.65122092489,0,29.2666666666667,0,0,0,0,0.00127536712952425,5,3.1,0,0,3,1,2,27.1333333333333,6,0.566666666666667,1,1.3,2
6,52,150,180,1.75575896539362,0.058525298846454,0.13632147896303,0,0,2058.64584676629,1172.51051388182,0,29.9666666666667,0,0,0,0,0.00172463952901868,11,6.96666666666667,0,0,3,0,0,28.2666666666667,4,1.36666666666667,2,0.366666666666667,1
7,52,180,210,1.51641653660984,0.0505472178869948,0.131567147183953,0,0,1911.51706186805,1260.54881077828,0,29.5666666666667,0,0,0,0,0.00147071348975874,6,4.33333333333333,0,0,3,1.43333333333333,1,27.5333333333333,5,0.233333333333333,0,0.8,1
8,52,210,240,1.43439661330661,0.0478132204435537,0.158337163314899,0,0,2782.84142181271,1940.0780760334,0,29.7333333333333,0,0,0,0,0.00331585213236542,2,1.86666666666667,2,1.56666666666667,3,0,0,27.3,6,1.9,3,0.8,2
9,52,240,270,1.42937874832671,0.047645958277557,0.109665626057614,0,0,2744.55463873719,1920.10315107181,0,29.7333333333333,0,0,0,0,0.00296556426084132,0,0,3,1.76666666666667,3,0.6,1,25.2,8,3.4,5,0.8,1
10,52,270,300,1.85927767571942,0.0619759225239808,0.171011019143237,0,0,2466.72701981536,1326.71254650594,0,29.3333333333333,0,0,0,0,0.00307080792955289,10,7.33333333333333,1,0.5,3,0,0,25.3333333333333,10,1.6,2,3.06666666666667,4
1,53,0,30,0.893644452522161,0.0297881484174054,0.0607879754174562,0,0,465.865799374698,521.310011000315,0,0,0,1.3,1,28.7,0.0850117083007889,0,0,0,0,3,0,0,26,9,0.4,1,3.6,6
2,53,30,60,1.00975746417064,0.0336585821390215,0.0634028379323377,0,0,722.92090852609,715.935196497759,0,0,0,0,0,30,0.0868403919103331,0,0,0,0,3,0,0,27.9,7,0.3,0,1.8,4
3,53,60,90,1.1966911231344,0.0398897041044799,0.0816340449058591,0,0,922.486484527223,770.86431635845,1,1.86666666666667,5,2.26666666666667,4,25.8666666666667,0.0783848742052427,0,0,0,0,3,0,0,25.6,8,0.933333333333333,1,3.46666666666667,5
4,53,90,120,1.23129505026988,0.0410431683423292,0.0944486398061482,0,0,1518.35713908901,1233.13834385691,4,15.2666666666667,7,7.33333333333333,2,6.46666666666667,0.0366532490403152,0,0,1,0.5,3,0,0,28.6,4,0,0,1.4,1
